record_id,window_id,cluster_id,task_class,MI,composite,assigned_node,reason,latency_ms,energy_mj
100,357,2,0,1173,0.2551,edge-north,qsopoa_allocated,59.65,1.183
100,358,1,1,2098,0.3943,edge-south,qsopoa_allocated,105.9,2.123
100,359,1,1,1786,0.3319,edge-south,qsopoa_allocated,90.3,1.811
100,360,0,0,1078,0.1901,edge-west,qsopoa_allocated,54.9,1.088
101,0,1,1,2065,0.3878,edge-west,qsopoa_allocated,104.25,2.09
101,1,1,1,2066,0.388,edge-west,qsopoa_allocated,104.3,2.091
101,2,2,0,1076,0.1889,edge-central,qsopoa_allocated,54.8,1.086
101,3,1,1,2093,0.3934,edge-south,qsopoa_allocated,105.65,2.118
101,4,1,1,2090,0.3928,edge-north,qsopoa_allocated,105.5,2.115
101,5,1,1,2085,0.3917,edge-north,qsopoa_allocated,105.25,2.11
101,6,1,2,3034,0.4241,edge-north,qsopoa_allocated,152.7,3.074
101,7,1,1,2080,0.3907,edge-central,qsopoa_allocated,105.0,2.105
101,8,1,1,2100,0.3947,edge-south,qsopoa_allocated,106.0,2.125
101,9,1,1,2149,0.4046,edge-south,qsopoa_allocated,108.45,2.174
101,10,1,1,2078,0.3904,edge-south,qsopoa_allocated,104.9,2.103
101,11,2,0,1115,0.215,edge-west,qsopoa_allocated,56.75,1.125
101,12,2,0,1081,0.1918,edge-south,qsopoa_allocated,55.05,1.091
101,13,2,0,1048,0.1697,edge-central,qsopoa_allocated,53.4,1.058
101,14,2,0,1135,0.2288,edge-central,qsopoa_allocated,57.75,1.145
101,15,1,2,3024,0.4221,edge-west,qsopoa_allocated,152.2,3.064
101,16,2,0,1099,0.2041,edge-south,qsopoa_allocated,55.95,1.109
101,17,1,1,2166,0.4079,edge-south,qsopoa_allocated,109.3,2.191
101,18,1,2,3501,0.5175,edge-north,qsopoa_allocated,176.05,3.541
101,19,1,2,3028,0.4228,edge-south,qsopoa_allocated,152.4,3.068
101,20,2,0,1125,0.2218,edge-central,qsopoa_allocated,57.25,1.135
101,21,2,0,1094,0.2006,edge-north,qsopoa_allocated,55.7,1.104
101,22,1,2,3037,0.4247,edge-south,qsopoa_allocated,152.85,3.077
101,23,1,2,3329,0.483,edge-west,qsopoa_allocated,167.45,3.369
101,24,1,2,3404,0.498,edge-south,qsopoa_allocated,171.2,3.444
101,25,2,0,1144,0.2353,edge-central,qsopoa_allocated,58.2,1.154
101,26,1,1,2211,0.4169,edge-central,qsopoa_allocated,111.55,2.236
101,27,1,2,3242,0.4657,edge-central,qsopoa_allocated,163.1,3.282
101,28,1,2,3300,0.4773,edge-west,qsopoa_allocated,166.0,3.34
101,29,1,2,3090,0.4352,edge-central,qsopoa_allocated,155.5,3.13
101,30,1,1,2121,0.3989,edge-south,qsopoa_allocated,107.05,2.146
101,31,1,1,2140,0.4027,edge-south,qsopoa_allocated,108.0,2.165
101,32,2,0,1160,0.2457,edge-central,qsopoa_allocated,59.0,1.17
101,33,2,0,1124,0.2213,edge-west,qsopoa_allocated,57.2,1.134
101,34,1,1,2095,0.3938,edge-west,qsopoa_allocated,105.75,2.12
101,35,1,3,5000,0.6039,cloud,critical_bypass,211.6071,5.0
101,36,2,0,1093,0.2004,edge-north,qsopoa_allocated,55.65,1.103
101,37,2,0,1156,0.2435,edge-west,qsopoa_allocated,58.8,1.166
101,38,2,1,1534,0.2816,edge-central,qsopoa_allocated,77.7,1.559
101,39,1,1,2012,0.3772,edge-south,qsopoa_allocated,101.6,2.037
101,40,1,1,2002,0.3751,edge-west,qsopoa_allocated,101.1,2.027
101,41,1,1,1979,0.3706,edge-west,qsopoa_allocated,99.95,2.004
101,42,1,1,1982,0.3711,edge-south,qsopoa_allocated,100.1,2.007
101,43,1,1,2055,0.3858,edge-west,qsopoa_allocated,103.75,2.08
101,44,1,2,3023,0.4218,edge-north,qsopoa_allocated,152.15,3.063
101,45,2,0,1162,0.2474,edge-central,qsopoa_allocated,59.1,1.172
101,46,1,2,3212,0.4597,edge-central,qsopoa_allocated,161.6,3.252
101,47,1,2,3055,0.4282,edge-central,qsopoa_allocated,153.75,3.095
101,48,1,1,2048,0.3844,edge-west,qsopoa_allocated,103.4,2.073
101,49,1,1,1979,0.3705,edge-north,qsopoa_allocated,99.95,2.004
101,50,1,1,2010,0.3767,edge-south,qsopoa_allocated,101.5,2.035
101,51,1,1,2145,0.4038,edge-west,qsopoa_allocated,108.25,2.17
101,52,1,1,2016,0.3779,edge-north,qsopoa_allocated,101.8,2.041
101,53,1,1,1992,0.3732,edge-south,qsopoa_allocated,100.6,2.017
101,54,1,1,2122,0.3992,edge-south,qsopoa_allocated,107.1,2.147
101,55,1,1,1996,0.374,edge-south,qsopoa_allocated,100.8,2.021
101,56,1,1,1996,0.374,edge-west,qsopoa_allocated,100.8,2.021
101,57,2,0,1130,0.2253,edge-north,qsopoa_allocated,57.5,1.14
101,58,1,1,2168,0.4084,edge-north,qsopoa_allocated,109.4,2.193
101,59,1,2,3132,0.4437,edge-central,qsopoa_allocated,157.6,3.172
101,60,1,1,2005,0.3757,edge-south,qsopoa_allocated,101.25,2.03
101,61,1,1,1950,0.3647,edge-north,qsopoa_allocated,98.5,1.975
101,62,1,1,1934,0.3616,edge-south,qsopoa_allocated,97.7,1.959
101,63,1,3,5000,0.475,cloud,critical_bypass,211.6071,5.0
101,64,1,3,5000,0.5,cloud,critical_bypass,211.6071,5.0
101,65,1,2,3090,0.4352,edge-south,qsopoa_allocated,155.5,3.13
101,66,1,2,3000,0.4173,edge-central,qsopoa_allocated,151.0,3.04
101,67,1,1,1943,0.3633,edge-north,qsopoa_allocated,98.15,1.968
101,68,1,1,2070,0.3887,edge-west,qsopoa_allocated,104.5,2.095
101,69,1,1,2109,0.3965,edge-north,qsopoa_allocated,106.45,2.134
101,70,1,1,2079,0.3906,edge-west,qsopoa_allocated,104.95,2.104
101,71,1,1,1963,0.3674,edge-west,qsopoa_allocated,99.15,1.988
101,72,1,2,3041,0.4255,edge-south,qsopoa_allocated,153.05,3.081
101,73,1,1,1958,0.3663,edge-south,qsopoa_allocated,98.9,1.983
101,74,1,1,1953,0.3653,edge-west,qsopoa_allocated,98.65,1.978
101,75,1,1,1997,0.3741,edge-central,qsopoa_allocated,100.85,2.022
101,76,1,1,2055,0.3857,edge-west,qsopoa_allocated,103.75,2.08
101,77,1,1,2033,0.3813,edge-north,qsopoa_allocated,102.65,2.058
101,78,1,1,1932,0.3611,edge-north,qsopoa_allocated,97.6,1.957
101,79,1,1,1947,0.3642,edge-central,qsopoa_allocated,98.35,1.972
101,80,1,1,1959,0.3666,edge-west,qsopoa_allocated,98.95,1.984
101,81,1,1,1962,0.3671,edge-north,qsopoa_allocated,99.1,1.987
101,82,1,1,1963,0.3673,edge-west,qsopoa_allocated,99.15,1.988
101,83,1,1,1973,0.3694,edge-central,qsopoa_allocated,99.65,1.998
101,84,1,1,1947,0.3641,edge-south,qsopoa_allocated,98.35,1.972
101,85,1,1,1918,0.3583,edge-central,qsopoa_allocated,96.9,1.943
101,86,1,1,1961,0.3669,edge-north,qsopoa_allocated,99.05,1.986
101,87,1,1,2073,0.3894,edge-south,qsopoa_allocated,104.65,2.098
101,88,1,1,2083,0.3913,edge-west,qsopoa_allocated,105.15,2.108
101,89,1,1,1870,0.3487,edge-west,qsopoa_allocated,94.5,1.895
101,90,1,1,1977,0.3702,edge-south,qsopoa_allocated,99.85,2.002
101,91,1,1,1963,0.3673,edge-central,qsopoa_allocated,99.15,1.988
101,92,1,1,2011,0.377,edge-west,qsopoa_allocated,101.55,2.036
101,93,1,1,1939,0.3626,edge-south,qsopoa_allocated,97.95,1.964
101,94,1,1,1961,0.3669,edge-north,qsopoa_allocated,99.05,1.986
101,95,1,1,1924,0.3595,edge-central,qsopoa_allocated,97.2,1.949
101,96,1,1,1957,0.3661,edge-west,qsopoa_allocated,98.85,1.982
101,97,1,1,1988,0.3723,edge-north,qsopoa_allocated,100.4,2.013
101,98,1,1,1904,0.3556,edge-south,qsopoa_allocated,96.2,1.929
101,99,1,1,1959,0.3666,edge-south,qsopoa_allocated,98.95,1.984
101,100,1,1,1951,0.365,edge-north,qsopoa_allocated,98.55,1.976
101,101,1,1,1945,0.3638,edge-south,qsopoa_allocated,98.25,1.97
101,102,1,1,1954,0.3656,edge-central,qsopoa_allocated,98.7,1.979
101,103,1,1,2013,0.3773,edge-north,qsopoa_allocated,101.65,2.038
101,104,1,1,1989,0.3725,edge-west,qsopoa_allocated,100.45,2.014
101,105,1,1,2160,0.4068,edge-north,qsopoa_allocated,109.0,2.185
101,106,1,1,2035,0.3817,edge-west,qsopoa_allocated,102.75,2.06
101,107,1,1,2190,0.4127,edge-west,qsopoa_allocated,110.5,2.215
101,108,1,1,1897,0.3541,edge-central,qsopoa_allocated,95.85,1.922
101,109,1,1,1922,0.3592,edge-west,qsopoa_allocated,97.1,1.947
101,110,1,1,1931,0.3609,edge-south,qsopoa_allocated,97.55,1.956
101,111,1,1,1931,0.3609,edge-central,qsopoa_allocated,97.55,1.956
101,112,1,1,1908,0.3564,edge-north,qsopoa_allocated,96.4,1.933
101,113,1,1,1973,0.3693,edge-central,qsopoa_allocated,99.65,1.998
101,114,1,1,1966,0.3679,edge-west,qsopoa_allocated,99.3,1.991
101,115,1,1,1975,0.3698,edge-south,qsopoa_allocated,99.75,2.0
101,116,1,1,1948,0.3644,edge-central,qsopoa_allocated,98.4,1.973
101,117,1,1,1942,0.3631,edge-west,qsopoa_allocated,98.1,1.967
101,118,1,1,2090,0.3927,edge-central,qsopoa_allocated,105.5,2.115
101,119,1,1,1853,0.3453,edge-west,qsopoa_allocated,93.65,1.878
101,120,1,1,2070,0.3888,edge-central,qsopoa_allocated,104.5,2.095
101,121,1,1,1974,0.3695,edge-north,qsopoa_allocated,99.7,1.999
101,122,1,1,1968,0.3684,edge-south,qsopoa_allocated,99.4,1.993
101,123,1,1,1961,0.367,edge-south,qsopoa_allocated,99.05,1.986
101,124,1,1,1906,0.356,edge-west,qsopoa_allocated,96.3,1.931
101,125,1,1,1947,0.3641,edge-central,qsopoa_allocated,98.35,1.972
101,126,1,1,1927,0.3602,edge-central,qsopoa_allocated,97.35,1.952
101,127,1,1,2090,0.3927,edge-north,qsopoa_allocated,105.5,2.115
101,128,1,1,1934,0.3615,edge-north,qsopoa_allocated,97.7,1.959
101,129,1,1,1967,0.3681,edge-south,qsopoa_allocated,99.35,1.992
101,130,1,1,2075,0.3897,edge-north,qsopoa_allocated,104.75,2.1
101,131,1,1,1898,0.3543,edge-north,qsopoa_allocated,95.9,1.923
101,132,1,1,1960,0.3668,edge-west,qsopoa_allocated,99.0,1.985
101,133,1,1,1964,0.3676,edge-north,qsopoa_allocated,99.2,1.989
101,134,1,1,1955,0.3657,edge-south,qsopoa_allocated,98.75,1.98
101,135,1,1,1947,0.3642,edge-south,qsopoa_allocated,98.35,1.972
101,136,1,1,1956,0.3659,edge-west,qsopoa_allocated,98.8,1.981
101,137,1,1,1907,0.3561,edge-central,qsopoa_allocated,96.35,1.932
101,138,1,1,2136,0.402,edge-west,qsopoa_allocated,107.8,2.161
101,139,1,1,2078,0.3903,edge-west,qsopoa_allocated,104.9,2.103
101,140,1,1,1909,0.3565,edge-central,qsopoa_allocated,96.45,1.934
101,141,1,1,2123,0.3994,edge-south,qsopoa_allocated,107.15,2.148
101,142,1,1,2049,0.3845,edge-north,qsopoa_allocated,103.45,2.074
101,143,1,1,1942,0.3631,edge-west,qsopoa_allocated,98.1,1.967
101,144,1,1,1959,0.3665,edge-south,qsopoa_allocated,98.95,1.984
101,145,1,1,1950,0.3648,edge-north,qsopoa_allocated,98.5,1.975
101,146,1,1,1960,0.3668,edge-west,qsopoa_allocated,99.0,1.985
101,147,1,1,1973,0.3693,edge-west,qsopoa_allocated,99.65,1.998
101,148,1,1,1990,0.3728,edge-central,qsopoa_allocated,100.5,2.015
101,149,1,1,1973,0.3693,edge-central,qsopoa_allocated,99.65,1.998
101,150,1,1,1954,0.3655,edge-west,qsopoa_allocated,98.7,1.979
101,151,1,1,1979,0.3706,edge-west,qsopoa_allocated,99.95,2.004
101,152,1,1,1963,0.3673,edge-south,qsopoa_allocated,99.15,1.988
101,153,1,1,1948,0.3643,edge-central,qsopoa_allocated,98.4,1.973
101,154,1,1,1933,0.3614,edge-south,qsopoa_allocated,97.65,1.958
101,155,1,1,1924,0.3595,edge-north,qsopoa_allocated,97.2,1.949
101,156,1,1,1985,0.3717,edge-north,qsopoa_allocated,100.25,2.01
101,157,1,1,2043,0.3833,edge-north,qsopoa_allocated,103.15,2.068
101,158,1,1,1914,0.3576,edge-north,qsopoa_allocated,96.7,1.939
101,159,1,1,1912,0.3571,edge-north,qsopoa_allocated,96.6,1.937
101,160,1,1,1934,0.3615,edge-west,qsopoa_allocated,97.7,1.959
101,161,1,1,1948,0.3644,edge-south,qsopoa_allocated,98.4,1.973
101,162,1,1,1955,0.3658,edge-north,qsopoa_allocated,98.75,1.98
101,163,1,1,1993,0.3733,edge-west,qsopoa_allocated,100.65,2.018
101,164,1,1,1973,0.3693,edge-north,qsopoa_allocated,99.65,1.998
101,165,1,1,1948,0.3644,edge-north,qsopoa_allocated,98.4,1.973
101,166,1,1,1919,0.3585,edge-central,qsopoa_allocated,96.95,1.944
101,167,1,1,1953,0.3653,edge-central,qsopoa_allocated,98.65,1.978
101,168,1,1,2131,0.4009,edge-south,qsopoa_allocated,107.55,2.156
101,169,1,1,1912,0.3572,edge-central,qsopoa_allocated,96.6,1.937
101,170,1,1,1972,0.3691,edge-west,qsopoa_allocated,99.6,1.997
101,171,1,1,1882,0.3511,edge-south,qsopoa_allocated,95.1,1.907
101,172,1,1,2013,0.3774,edge-west,qsopoa_allocated,101.65,2.038
101,173,1,1,1996,0.3739,edge-north,qsopoa_allocated,100.8,2.021
101,174,1,1,1918,0.3584,edge-north,qsopoa_allocated,96.9,1.943
101,175,1,1,2178,0.4104,edge-central,qsopoa_allocated,109.9,2.203
101,176,1,1,1948,0.3644,edge-central,qsopoa_allocated,98.4,1.973
101,177,1,1,1888,0.3524,edge-central,qsopoa_allocated,95.4,1.913
101,178,1,1,1965,0.3677,edge-north,qsopoa_allocated,99.25,1.99
101,179,1,1,1953,0.3654,edge-west,qsopoa_allocated,98.65,1.978
101,180,1,1,1960,0.3668,edge-north,qsopoa_allocated,99.0,1.985
101,181,1,1,1971,0.369,edge-central,qsopoa_allocated,99.55,1.996
101,182,1,1,2059,0.3866,edge-west,qsopoa_allocated,103.95,2.084
101,183,1,1,2117,0.3982,edge-west,qsopoa_allocated,106.85,2.142
101,184,1,1,1958,0.3663,edge-west,qsopoa_allocated,98.9,1.983
101,185,1,1,1925,0.3598,edge-central,qsopoa_allocated,97.25,1.95
101,186,1,1,2015,0.3778,edge-south,qsopoa_allocated,101.75,2.04
101,187,1,1,2124,0.3996,edge-south,qsopoa_allocated,107.2,2.149
101,188,1,1,1896,0.3539,edge-south,qsopoa_allocated,95.8,1.921
101,189,1,1,1905,0.3557,edge-west,qsopoa_allocated,96.25,1.93
101,190,1,1,1985,0.3718,edge-south,qsopoa_allocated,100.25,2.01
101,191,1,1,1971,0.3689,edge-north,qsopoa_allocated,99.55,1.996
101,192,1,1,1902,0.3551,edge-south,qsopoa_allocated,96.1,1.927
101,193,1,1,1926,0.3599,edge-south,qsopoa_allocated,97.3,1.951
101,194,1,1,1908,0.3564,edge-west,qsopoa_allocated,96.4,1.933
101,195,1,1,1963,0.3674,edge-north,qsopoa_allocated,99.15,1.988
101,196,1,1,2117,0.3981,edge-south,qsopoa_allocated,106.85,2.142
101,197,1,2,3016,0.4204,edge-west,qsopoa_allocated,151.8,3.056
101,198,1,1,1917,0.3581,edge-central,qsopoa_allocated,96.85,1.942
101,199,1,1,1889,0.3525,edge-north,qsopoa_allocated,95.45,1.914
101,200,1,1,2089,0.3926,edge-south,qsopoa_allocated,105.45,2.114
101,201,1,1,1881,0.351,edge-central,qsopoa_allocated,95.05,1.906
101,202,1,1,1949,0.3645,edge-west,qsopoa_allocated,98.45,1.974
101,203,1,1,1916,0.358,edge-south,qsopoa_allocated,96.8,1.941
101,204,1,1,1870,0.3488,edge-west,qsopoa_allocated,94.5,1.895
101,205,1,1,2118,0.3984,edge-west,qsopoa_allocated,106.9,2.143
101,206,1,1,1914,0.3576,edge-west,qsopoa_allocated,96.7,1.939
101,207,1,1,1895,0.3537,edge-south,qsopoa_allocated,95.75,1.92
101,208,1,1,1888,0.3524,edge-west,qsopoa_allocated,95.4,1.913
101,209,1,1,1912,0.3571,edge-west,qsopoa_allocated,96.6,1.937
101,210,1,1,1900,0.3548,edge-north,qsopoa_allocated,96.0,1.925
101,211,1,1,1909,0.3565,edge-north,qsopoa_allocated,96.45,1.934
101,212,1,1,1892,0.3531,edge-north,qsopoa_allocated,95.6,1.917
101,213,1,1,1903,0.3553,edge-south,qsopoa_allocated,96.15,1.928
101,214,1,1,1875,0.3497,edge-south,qsopoa_allocated,94.75,1.9
101,215,1,1,1940,0.3627,edge-west,qsopoa_allocated,98.0,1.965
101,216,1,1,2072,0.3891,edge-west,qsopoa_allocated,104.6,2.097
101,217,1,1,1911,0.3569,edge-central,qsopoa_allocated,96.55,1.936
101,218,1,1,1921,0.359,edge-north,qsopoa_allocated,97.05,1.946
101,219,1,1,1905,0.3557,edge-south,qsopoa_allocated,96.25,1.93
101,220,1,1,1950,0.3648,edge-central,qsopoa_allocated,98.5,1.975
101,221,1,1,1937,0.3622,edge-south,qsopoa_allocated,97.85,1.962
101,222,1,1,1920,0.3588,edge-south,qsopoa_allocated,97.0,1.945
101,223,1,1,1953,0.3654,edge-north,qsopoa_allocated,98.65,1.978
101,224,1,1,1927,0.3602,edge-west,qsopoa_allocated,97.35,1.952
101,225,1,1,1943,0.3634,edge-south,qsopoa_allocated,98.15,1.968
101,226,1,1,1943,0.3634,edge-central,qsopoa_allocated,98.15,1.968
101,227,1,1,1959,0.3666,edge-south,qsopoa_allocated,98.95,1.984
101,228,1,1,1957,0.3661,edge-south,qsopoa_allocated,98.85,1.982
101,229,1,1,1973,0.3693,edge-west,qsopoa_allocated,99.65,1.998
101,230,1,1,1892,0.3531,edge-west,qsopoa_allocated,95.6,1.917
101,231,1,1,1890,0.3527,edge-central,qsopoa_allocated,95.5,1.915
101,232,1,1,1906,0.3559,edge-south,qsopoa_allocated,96.3,1.931
101,233,1,1,1896,0.354,edge-north,qsopoa_allocated,95.8,1.921
101,234,1,1,1897,0.3541,edge-north,qsopoa_allocated,95.85,1.922
101,235,1,1,1925,0.3598,edge-west,qsopoa_allocated,97.25,1.95
101,236,1,1,1971,0.369,edge-south,qsopoa_allocated,99.55,1.996
101,237,1,1,1909,0.3566,edge-south,qsopoa_allocated,96.45,1.934
101,238,1,1,1888,0.3523,edge-central,qsopoa_allocated,95.4,1.913
101,239,1,1,1884,0.3516,edge-north,qsopoa_allocated,95.2,1.909
101,240,1,1,1932,0.3611,edge-central,qsopoa_allocated,97.6,1.957
101,241,1,1,1923,0.3593,edge-south,qsopoa_allocated,97.15,1.948
101,242,1,2,3014,0.42,edge-north,qsopoa_allocated,151.7,3.054
101,243,1,1,2055,0.3858,edge-west,qsopoa_allocated,103.75,2.08
101,244,1,1,2090,0.3927,edge-west,qsopoa_allocated,105.5,2.115
101,245,1,1,1988,0.3723,edge-south,qsopoa_allocated,100.4,2.013
101,246,1,1,2043,0.3834,edge-north,qsopoa_allocated,103.15,2.068
101,247,1,1,1928,0.3603,edge-west,qsopoa_allocated,97.4,1.953
101,248,1,1,2159,0.4065,edge-north,qsopoa_allocated,108.95,2.184
101,249,1,1,1972,0.3691,edge-north,qsopoa_allocated,99.6,1.997
101,250,1,1,1901,0.3549,edge-south,qsopoa_allocated,96.05,1.926
101,251,1,1,1985,0.3717,edge-south,qsopoa_allocated,100.25,2.01
101,252,1,1,1952,0.3652,edge-north,qsopoa_allocated,98.6,1.977
101,253,1,1,1974,0.3696,edge-west,qsopoa_allocated,99.7,1.999
101,254,1,2,3013,0.4198,edge-central,qsopoa_allocated,151.65,3.053
101,255,1,1,1885,0.3518,edge-north,qsopoa_allocated,95.25,1.91
101,256,1,1,1952,0.3651,edge-west,qsopoa_allocated,98.6,1.977
101,257,1,1,1961,0.367,edge-north,qsopoa_allocated,99.05,1.986
101,258,1,1,1975,0.3697,edge-north,qsopoa_allocated,99.75,2.0
101,259,1,1,1967,0.3681,edge-north,qsopoa_allocated,99.35,1.992
101,260,1,1,1878,0.3503,edge-south,qsopoa_allocated,94.9,1.903
101,261,1,1,1960,0.3667,edge-south,qsopoa_allocated,99.0,1.985
101,262,1,1,1929,0.3605,edge-central,qsopoa_allocated,97.45,1.954
101,263,1,1,1940,0.3627,edge-south,qsopoa_allocated,98.0,1.965
101,264,1,1,1972,0.3691,edge-west,qsopoa_allocated,99.6,1.997
101,265,1,1,1911,0.3569,edge-north,qsopoa_allocated,96.55,1.936
101,266,1,2,3205,0.4582,edge-west,qsopoa_allocated,161.25,3.245
101,267,1,1,2034,0.3815,edge-south,qsopoa_allocated,102.7,2.059
101,268,1,1,1903,0.3553,edge-north,qsopoa_allocated,96.15,1.928
101,269,1,1,1897,0.3541,edge-central,qsopoa_allocated,95.85,1.922
101,270,1,1,1964,0.3676,edge-south,qsopoa_allocated,99.2,1.989
101,271,1,1,1957,0.3662,edge-central,qsopoa_allocated,98.85,1.982
101,272,1,1,2013,0.3773,edge-west,qsopoa_allocated,101.65,2.038
101,273,1,1,1973,0.3693,edge-central,qsopoa_allocated,99.65,1.998
101,274,1,1,1946,0.3639,edge-south,qsopoa_allocated,98.3,1.971
101,275,1,1,1948,0.3643,edge-north,qsopoa_allocated,98.4,1.973
101,276,1,1,2035,0.3818,edge-central,qsopoa_allocated,102.75,2.06
101,277,1,1,1960,0.3667,edge-south,qsopoa_allocated,99.0,1.985
101,278,1,1,2011,0.3769,edge-west,qsopoa_allocated,101.55,2.036
101,279,1,1,1867,0.3482,edge-north,qsopoa_allocated,94.35,1.892
101,280,1,1,1900,0.3547,edge-west,qsopoa_allocated,96.0,1.925
101,281,1,1,1916,0.3579,edge-north,qsopoa_allocated,96.8,1.941
101,282,1,1,1897,0.3541,edge-south,qsopoa_allocated,95.85,1.922
101,283,1,1,1921,0.3589,edge-north,qsopoa_allocated,97.05,1.946
101,284,1,1,1936,0.3619,edge-south,qsopoa_allocated,97.8,1.961
101,285,1,1,1944,0.3635,edge-central,qsopoa_allocated,98.2,1.969
101,286,1,1,1962,0.3671,edge-south,qsopoa_allocated,99.1,1.987
101,287,1,1,1986,0.372,edge-south,qsopoa_allocated,100.3,2.011
101,288,1,1,1906,0.356,edge-north,qsopoa_allocated,96.3,1.931
101,289,1,1,1932,0.3611,edge-north,qsopoa_allocated,97.6,1.957
101,290,1,1,1890,0.3527,edge-west,qsopoa_allocated,95.5,1.915
101,291,1,1,1900,0.3548,edge-north,qsopoa_allocated,96.0,1.925
101,292,1,1,1898,0.3544,edge-south,qsopoa_allocated,95.9,1.923
101,293,1,1,1953,0.3654,edge-west,qsopoa_allocated,98.65,1.978
101,294,1,1,1874,0.3495,edge-west,qsopoa_allocated,94.7,1.899
101,295,1,1,1921,0.359,edge-south,qsopoa_allocated,97.05,1.946
101,296,1,1,1887,0.3521,edge-west,qsopoa_allocated,95.35,1.912
101,297,1,1,1926,0.36,edge-west,qsopoa_allocated,97.3,1.951
101,298,1,1,1972,0.3691,edge-north,qsopoa_allocated,99.6,1.997
101,299,1,1,1906,0.3559,edge-west,qsopoa_allocated,96.3,1.931
101,300,1,1,1915,0.3577,edge-west,qsopoa_allocated,96.75,1.94
101,301,1,1,1920,0.3587,edge-central,qsopoa_allocated,97.0,1.945
101,302,1,1,1966,0.3679,edge-west,qsopoa_allocated,99.3,1.991
101,303,1,1,1934,0.3615,edge-south,qsopoa_allocated,97.7,1.959
101,304,1,1,1864,0.3476,edge-central,qsopoa_allocated,94.2,1.889
101,305,1,1,2022,0.3791,edge-west,qsopoa_allocated,102.1,2.047
101,306,1,1,2024,0.3795,edge-south,qsopoa_allocated,102.2,2.049
101,307,1,1,1971,0.3689,edge-west,qsopoa_allocated,99.55,1.996
101,308,1,1,2056,0.3859,edge-west,qsopoa_allocated,103.8,2.081
101,309,1,1,2045,0.3838,edge-north,qsopoa_allocated,103.25,2.07
101,310,1,1,1881,0.3509,edge-west,qsopoa_allocated,95.05,1.906
101,311,1,1,2049,0.3845,edge-north,qsopoa_allocated,103.45,2.074
101,312,1,1,1884,0.3516,edge-central,qsopoa_allocated,95.2,1.909
101,313,1,1,1909,0.3565,edge-south,qsopoa_allocated,96.45,1.934
101,314,1,1,1970,0.3688,edge-south,qsopoa_allocated,99.5,1.995
101,315,1,1,1941,0.363,edge-north,qsopoa_allocated,98.05,1.966
101,316,1,1,1891,0.353,edge-central,qsopoa_allocated,95.55,1.916
101,317,1,1,2061,0.3869,edge-north,qsopoa_allocated,104.05,2.086
101,318,1,1,2121,0.399,edge-south,qsopoa_allocated,107.05,2.146
101,319,1,1,2105,0.3958,edge-central,qsopoa_allocated,106.25,2.13
101,320,1,1,1895,0.3537,edge-central,qsopoa_allocated,95.75,1.92
101,321,1,1,1832,0.3411,edge-south,qsopoa_allocated,92.6,1.857
101,322,1,1,1888,0.3524,edge-south,qsopoa_allocated,95.4,1.913
101,323,1,1,2011,0.377,edge-south,qsopoa_allocated,101.55,2.036
101,324,1,1,1934,0.3616,edge-central,qsopoa_allocated,97.7,1.959
101,325,1,1,1911,0.3569,edge-north,qsopoa_allocated,96.55,1.936
101,326,1,1,1891,0.3529,edge-west,qsopoa_allocated,95.55,1.916
101,327,1,1,1924,0.3595,edge-north,qsopoa_allocated,97.2,1.949
101,328,1,1,2063,0.3873,edge-central,qsopoa_allocated,104.15,2.088
101,329,1,1,1975,0.3698,edge-central,qsopoa_allocated,99.75,2.0
101,330,1,1,1892,0.3531,edge-north,qsopoa_allocated,95.6,1.917
101,331,1,1,1931,0.3609,edge-central,qsopoa_allocated,97.55,1.956
101,332,1,1,1868,0.3483,edge-north,qsopoa_allocated,94.4,1.893
101,333,1,1,1939,0.3625,edge-south,qsopoa_allocated,97.95,1.964
101,334,1,1,1950,0.3647,edge-north,qsopoa_allocated,98.5,1.975
101,335,1,1,1963,0.3674,edge-south,qsopoa_allocated,99.15,1.988
101,336,1,1,1943,0.3634,edge-west,qsopoa_allocated,98.15,1.968
101,337,1,1,1976,0.3699,edge-west,qsopoa_allocated,99.8,2.001
101,338,1,1,2182,0.4111,edge-west,qsopoa_allocated,110.1,2.207
101,339,1,1,2082,0.3911,edge-central,qsopoa_allocated,105.1,2.107
101,340,1,2,3004,0.418,edge-north,qsopoa_allocated,151.2,3.044
101,341,1,1,2095,0.3938,edge-south,qsopoa_allocated,105.75,2.12
101,342,1,1,2127,0.4001,edge-central,qsopoa_allocated,107.35,2.152
101,343,1,1,2037,0.3822,edge-central,qsopoa_allocated,102.85,2.062
101,344,1,1,1976,0.3699,edge-south,qsopoa_allocated,99.8,2.001
101,345,1,1,1987,0.3721,edge-central,qsopoa_allocated,100.35,2.012
101,346,1,1,1972,0.3691,edge-west,qsopoa_allocated,99.6,1.997
101,347,1,1,1885,0.3517,edge-west,qsopoa_allocated,95.25,1.91
